app,owner,branch,containers,jobCount,walltime
app-cortex-tissue-mapping-stats,brainlife,rois-v1.0,docker://brainlife/freesurfer-stats:1.2,13345,32599625836
app-cortex-tissue-mapping-stats,brainlife,updated-surface-dtype-v1.0,docker://brainlife/freesurfer-stats:1.2,13345,32599625836
app-cortex-tissue-mapping-stats,brainlife,updated-surface-dtype-v1.0,docker://brainlife/connectome_workbench:1.4.2b,13345,32599625836
app-cortex-tissue-mapping-stats,brainlife,updated-surface-dtype-v1.1,docker://brainlife/freesurfer-stats:1.2,13345,32599625836
app-cortex-tissue-mapping-stats,brainlife,updated-surface-dtype-v1.1,docker://brainlife/connectome_workbench:1.4.2b,13345,32599625836
app-cortex-tissue-mapping-stats,brainlife,updated-surface-dtype-v1.2,docker://brainlife/connectome_workbench:1.4.2b,13345,32599625836
app-cortex-tissue-mapping-stats,brainlife,updated-surface-dtype-v1.2,docker://brainlife/freesurfer:7.2.0,13345,32599625836
app-cortex-tissue-mapping-stats,brainlife,updated-surface-dtype-v1.2,docker://brainlife/freesurfer-stats:1.2,13345,32599625836
app-cortex-tissue-mapping-stats,brainlife,v1.0,docker://brainlife/freesurfer-stats:1.2,13345,32599625836
app-cortex-tissue-mapping-stats,brainlife,v1.0,docker://brainlife/connectome_workbench:1.4.2b,13345,32599625836
app-cortex-tissue-mapping-stats,brainlife,v1.1,docker://brainlife/freesurfer-stats:1.2,13345,32599625836
app-cortex-tissue-mapping-stats,brainlife,v1.1,docker://brainlife/connectome_workbench:1.4.2b,13345,32599625836
app-cortex-tissue-mapping-stats,brainlife,v1.2,docker://brainlife/freesurfer-stats:1.2,13345,32599625836
app-cortex-tissue-mapping-stats,brainlife,v1.2,docker://brainlife/connectome_workbench:1.4.2b,13345,32599625836
app-cortex-tissue-mapping-stats,brainlife,v1.3,docker://brainlife/connectome_workbench:1.4.2b,13345,32599625836
app-cortex-tissue-mapping-stats,brainlife,v1.3,docker://brainlife/freesurfer:7.2.0,13345,32599625836
app-cortex-tissue-mapping-stats,brainlife,v1.3,docker://brainlife/freesurfer-stats:1.2,13345,32599625836
app-ensembletracking,brainlife,master,docker://brainlife/freesurfer:6.0.0,12692,302791689
app-ensembletracking,brainlife,master,docker://brainlife/fsl:5.0.9,12692,302791689
app-ensembletracking,brainlife,master,docker://brainlife/mrtrix:0.2.12,12692,302791689
app-ensembletracking,brainlife,1.1,docker://brainlife/freesurfer:6.0.0,12692,302791689
app-ensembletracking,brainlife,1.1,docker://brainlife/fsl:5.0.9,12692,302791689
app-ensembletracking,brainlife,1.1,docker://brainlife/mrtrix_on_mcr:1.0,12692,302791689
app-ensembletracking,brainlife,v1.2,docker://brainlife/freesurfer:6.0.0,12692,302791689
app-ensembletracking,brainlife,v1.2,docker://brainlife/fsl:5.0.9,12692,302791689
app-ensembletracking,brainlife,v1.2,docker://brainlife/mrtrix:0.2.12,12692,302791689
app-ensembletracking,brainlife,v1.3,docker://brainlife/freesurfer:6.0.0,12692,302791689
app-ensembletracking,brainlife,v1.3,docker://brainlife/fsl:5.0.9,12692,302791689
app-ensembletracking,brainlife,v1.3,docker://brainlife/mrtrix:0.2.12,12692,302791689
app-ensembletracking,brainlife,v1.4,docker://brainlife/freesurfer:6.0.0,12692,302791689
app-ensembletracking,brainlife,v1.4,docker://brainlife/fsl:5.0.9,12692,302791689
app-ensembletracking,brainlife,v1.4,docker://brainlife/mrtrix:0.2.12,12692,302791689
app-ensembletracking,brainlife,v1.5,docker://brainlife/freesurfer:6.0.0,12692,302791689
app-ensembletracking,brainlife,v1.5,docker://brainlife/fsl:5.0.9,12692,302791689
app-ensembletracking,brainlife,v1.5,docker://brainlife/mrtrix:0.2.12,12692,302791689
app-ensembletracking,brainlife,singularity,docker://brainlife/ensembletracking,12692,302791689
app-ensembletracking,brainlife,singularity,docker://brainlife/freesurfer:6.0.0,12692,302791689
app-sift2-connectome-generation,brainlife,master,docker://brainlife/dipy:1.4.0,12664,18438644688
app-sift2-connectome-generation,brainlife,master,docker://brainlife/mrtrix3:3.0.3,12664,18438644688
app-sift2-connectome-generation,brainlife,nosift2_v1.0_centers,docker://brainlife/mrtrix3:3.0.2,12664,18438644688
app-sift2-connectome-generation,brainlife,nosift2_v1.0,docker://brainlife/mrtrix3:3.0_RC3,12664,18438644688
app-sift2-connectome-generation,brainlife,nosift2_v1.1_centers,docker://brainlife/mrtrix3:3.0.2,12664,18438644688
app-sift2-connectome-generation,brainlife,nosift2_v1.2_centers_netneuro,docker://brainlife/dipy:1.4.0,12664,18438644688
app-sift2-connectome-generation,brainlife,nosift2_v1.2_centers_netneuro,docker://brainlife/mrtrix3:3.0.3,12664,18438644688
app-sift2-connectome-generation,brainlife,nosift2_v1.2_centers_netneuro,docker://brainlife/pythonvtk:1.1,12664,18438644688
app-sift2-connectome-generation,brainlife,nosift2_v1.2_centers_netneuro,docker://filsilva/cxnetwork:0.2.0,12664,18438644688
app-sift2-connectome-generation,brainlife,nosift2_v1.2_centers,docker://brainlife/mrtrix3:3.0.2,12664,18438644688
app-sift2-connectome-generation,brainlife,nosift2_v1.3_centers_netneuro,docker://brainlife/mrtrix3:3.0.2,12664,18438644688
app-sift2-connectome-generation,brainlife,nosift2_v1.3_centers_netneuro,docker://brainlife/dipy:1.4.0,12664,18438644688
app-sift2-connectome-generation,brainlife,nosift2_v1.3_centers_netneuro,docker://brainlife/pythonvtk:1.1,12664,18438644688
app-sift2-connectome-generation,brainlife,nosift2_v1.3_centers_netneuro,docker://filsilva/cxnetwork:0.2.0,12664,18438644688
app-sift2-connectome-generation,brainlife,nosift-input-labels-weights-v1.0,docker://brainlife/dipy:1.4.0,12664,18438644688
app-sift2-connectome-generation,brainlife,nosift-input-labels-weights-v1.0,docker://brainlife/mrtrix3:3.0.3,12664,18438644688
app-sift2-connectome-generation,brainlife,sift2_v1.0_centers,docker://brainlife/mrtrix3:3.0.2,12664,18438644688
app-sift2-connectome-generation,brainlife,sift2_v1.0,docker://brainlife/mrtrix3:3.0_RC3,12664,18438644688
app-sift2-connectome-generation,brainlife,sift2_v1.1_centers,docker://brainlife/mrtrix3:3.0.3,12664,18438644688
app-sift2-connectome-generation,brainlife,sift2_v1.2_centers_netneuro,docker://brainlife/mrtrix3:3.0.3,12664,18438644688
app-sift2-connectome-generation,brainlife,sift2_v1.2_centers_netneuro,docker://brainlife/dipy:1.4.0,12664,18438644688
app-sift2-connectome-generation,brainlife,sift2_v1.2_centers_netneuro,docker://brainlife/pythonvtk:1.1,12664,18438644688
app-sift2-connectome-generation,brainlife,sift2_v1.3_centers_netneuro,docker://brainlife/mrtrix3:3.0.3,12664,18438644688
app-sift2-connectome-generation,brainlife,sift2_v1.3_centers_netneuro,docker://brainlife/dipy:1.4.0,12664,18438644688
app-sift2-connectome-generation,brainlife,sift2_v1.3_centers_netneuro,docker://brainlife/pythonvtk:1.1,12664,18438644688
app-endpointMapGeneration,brainlife,master,docker://brainlife/freesurfer_on_mcr:6.0.0,12607,13740092999
app-endpointMapGeneration,brainlife,master,docker://brainlife/mcr:neurodebian1604-r2017a,12607,13740092999
app-endpointMapGeneration,brainlife,1.0,docker://brainlife/freesurfer_on_mcr:6.0.0,12607,13740092999
app-endpointMapGeneration,brainlife,1.0,docker://brainlife/mcr:neurodebian1604-r2017a,12607,13740092999
app-acpcART,brainlife,master,docker://brainlife/fsl:5.0.9,12265,368622941
app-networkneuro,brainlife,master,docker://brainlife/freesurfer-mini:6.0.1,11943,22838026161
app-networkneuro,brainlife,master,docker://brainlife/mcr:r2019a,11943,22838026161
app-networkneuro,brainlife,master,docker://brainlife/pythonvtk:1.1,11943,22838026161
app-networkneuro,brainlife,1.0,docker://brainlife/freesurfer:6.0.0,11943,22838026161
app-networkneuro,brainlife,1.0,docker://brainlife/mcr:neurodebian1604-r2017a,11943,22838026161
app-networkneuro,brainlife,1.2,docker://brainlife/freesurfer:6.0.0,11943,22838026161
app-networkneuro,brainlife,1.2,docker://brainlife/mcr:neurodebian1604-r2017a,11943,22838026161
app-networkneuro,brainlife,1.2,docker://brainlife/docker-pythonvtk,11943,22838026161
app-networkneuro,brainlife,1.3,docker://brainlife/freesurfer:6.0.0,11943,22838026161
app-networkneuro,brainlife,1.3,docker://brainlife/mcr:neurodebian1604-r2017a,11943,22838026161
app-networkneuro,brainlife,1.3,docker://brainlife/pythonvtk:1.1,11943,22838026161
app-pynets,brainlife,master,docker://dpys/pynets,11493,36943547317
app-pynets,brainlife,v2.7,docker://dpys/pynets,11493,36943547317
app-dtiinit,brainlife,master,docker://mcr:neurodebian1604-r2017a,11247,0
app-dtiinit,brainlife,1.0,docker://mcr:neurodebian1604-r2017a,11247,0
app-dtiinit,brainlife,1.1,docker://mcr:neurodebian1604-r2017a,11247,0
app-dtiinit,brainlife,1.2,docker://mcr:neurodebian1604-r2017a,11247,0
app-dtiinit,brainlife,1.3,docker://mcr:neurodebian1604-r2017a,11247,0
app-dtiinit,brainlife,1.4,docker://mcr:neurodebian1604-r2017a,11247,0
app-dtiinit,brainlife,1.5,docker://mcr:neurodebian1604-r2017a,11247,0
app-dtiinit,brainlife,1.6,docker://mcr:neurodebian1604-r2017a,11247,0
app-AFQclean,brainlife,master,docker://mcr:r2019a,11051,0
app-AFQclean,brainlife,1.1,docker://mcr:neurodebian1604-r2017a,11051,0
app-AFQclean,brainlife,1.2,docker://mcr:neurodebian1604-r2017a,11051,0
app-AFQclean,brainlife,1.3,docker://mcr:neurodebian1604-r2017a,11051,0
app-AFQclean,brainlife,1.4,docker://mcr:r2019a,11051,0
bl-conmat2network,filipinascimento,master,docker://filsilva/cxnetwork:0.2.0,10923,3686598897
bl-conmat2network,filipinascimento,0.2,docker://filsilva/cxnetwork:0.2.0,10923,3686598897
app-nobrainer,brainlifer,master,docker://neuronets/kwyk:version-0.4-gpu,10534,5240372
app-crop_reorient,brainlifer,master,docker://brainlife/fsl:6.0.4-patched,9322,3474514981
app-crop_reorient,brainlifer,1.0,docker://brainlife/fsl:5.0.9,9322,3474514981
app-crop_reorient,brainlifer,2.0,docker://brainlife/fsl:6.0.4-patched,9322,3474514981
app-generatetractsurfaces,kitchell,master,docker://brainlife/pythonvtk:1.1,9242,0
app-generatetractsurfaces,kitchell,singularity,docker://brainlife/pythonvtk,9242,0
app-generatetractsurfaces,kitchell,v3.0,docker://brainlife/pythonvtk:1.1,9242,0
app-network-matrices-2-mat,brainlife,master,docker://faskowit/app-fmri-2-mat,9039,3231877810
app-network-matrices-2-mat,brainlife,v1.0.0,docker://faskowit/app-fmri-2-mat,9039,3231877810
app-peak-amplitude,guiomar,main,docker://brainlife/mne:0.23dev,8655,275830743
app-datanormalize,brainlife,master,docker://brainlife/mcr:neurodebian1604-r2017a,8638,1976958
app-datanormalize,brainlife,1.1,docker://brainlife/mcr:neurodebian1604-r2017a,8638,1976958
app-datanormalize,brainlife,singularity,docker://brainlife/mcr:neurodebian1604-r2017a,8638,1976958
app-qsiprep,brainlife,master,docker://pennbbl/qsiprep:0.14.2,8638,33086580014
app-qsiprep,brainlife,0.6.4,docker://pennbbl/qsiprep:0.6.4,8638,33086580014
app-qsiprep,brainlife,0.13.0RC1-1,docker://pennbbl/qsiprep:0.13.0RC1,8638,33086580014
app-qsiprep,brainlife,0.13.0RC1,docker://pennbbl/qsiprep:0.13.0RC1,8638,33086580014
app-qsiprep,brainlife,0.14.2-1,docker://pennbbl/qsiprep:0.14.2,8638,33086580014
app-qsiprep,brainlife,0.14.2,docker://pennbbl/qsiprep:0.14.2,8638,33086580014
app-qsiprep,brainlife,0.14.3,docker://pennbbl/qsiprep:0.14.3,8638,33086580014
app-qsiprep,brainlife,0.15.1,docker://pennbbl/qsiprep:0.15.1,8638,33086580014
app-qsiprep,brainlife,0.15.3,docker://pennbbl/qsiprep:0.15.3,8638,33086580014
app-compile-macro-micro-tract-stats,brainlife,v1.0,docker://brainlife/freesurfer-stats:1.2,8445,1448051828
app-compile-macro-micro-tract-stats,brainlife,v1.1,docker://brainlife/freesurfer-stats:1.2,8445,1448051828
app-fmri-2-mat,faskowit,master,docker://faskowit/app-fmri-2-mat,7849,4066580334
app-fmri-2-mat,faskowit,0.0.1,docker://faskowit/app-fmri-2-mat,7849,4066580334
app-fmri-2-mat,faskowit,0.0.2,docker://faskowit/app-fmri-2-mat,7849,4066580334
app-fmri-2-mat,faskowit,0.0.3,docker://faskowit/app-fmri-2-mat,7849,4066580334
app-fmri-2-mat,faskowit,0.0.4,docker://faskowit/app-fmri-2-mat,7849,4066580334
app-fmri-2-mat,faskowit,0.1.0,docker://faskowit/app-fmri-2-mat,7849,4066580334
app-fmri-2-mat,faskowit,0.1.1,docker://faskowit/app-fmri-2-mat,7849,4066580334
app-fmri-2-mat,faskowit,0.1.2,docker://faskowit/app-fmri-2-mat,7849,4066580334
app-fmri-2-mat,faskowit,0.1.3,docker://faskowit/app-fmri-2-mat,7849,4066580334
app-fmri-2-mat,faskowit,0.1.5,docker://faskowit/app-fmri-2-mat:branch-0.1.5,7849,4066580334
app-fmri-2-mat,faskowit,0.1.6,docker://faskowit/app-fmri-2-mat:branch-0.1.6,7849,4066580334
app-subj2reference,brainlife,master,docker://brainlife/ants:2.2.0.1,7808,10192682992
app-mrtrix3-roi2roi-tracking,brainlife,master,docker://brainlife/freesurfer-mini:6.0.1,10393,27324847370
app-mrtrix3-roi2roi-tracking,brainlife,master,docker://brainlife/mrtrix3:3.0.0,10393,27324847370
app-mrtrix3-roi2roi-tracking,brainlife,master,docker://brainlife/mcr:neurodebian1604-r2017a,10393,27324847370
app-mrtrix3-roi2roi-tracking,brainlife,optic-tract-v1.0,docker://brainlife/mcr:neurodebian1604-r2017a,10393,27324847370
app-mrtrix3-roi2roi-tracking,brainlife,optic-tract-v1.0,docker://brainlife/mrtrix3:3.0.0,10393,27324847370
app-mrtrix3-roi2roi-tracking,brainlife,optic-tract-v1.1,docker://brainlife/mcr:neurodebian1604-r2017a,10393,27324847370
app-mrtrix3-roi2roi-tracking,brainlife,optic-tract-v1.1,docker://brainlife/mrtrix3:3.0.0,10393,27324847370
app-mrtrix3-roi2roi-tracking,brainlife,thora-v1.0,docker://brainlife/mcr:neurodebian1604-r2017a,10393,27324847370
app-mrtrix3-roi2roi-tracking,brainlife,thora-v1.0,docker://brainlife/mrtrix3:3.0.0,10393,27324847370
app-mrtrix3-roi2roi-tracking,brainlife,v1.0,docker://brainlife/freesurfer-mini:6.0.1,10393,27324847370
app-mrtrix3-roi2roi-tracking,brainlife,v1.0,docker://brainlife/mrtrix3:3.0.0,10393,27324847370
app-mrtrix3-roi2roi-tracking,brainlife,v1.0,docker://brainlife/mcr:neurodebian1604-r2017a,10393,27324847370
app-mrtrix3-roi2roi-tracking,brainlife,v1.0,docker://brainlife/pythonvtk:1.1,10393,27324847370
app-cortex-tissue-mapping,brainlife,master,docker://brainlife/fsl:5.0.9,11528,8106521076
app-cortex-tissue-mapping,brainlife,master,docker://brainlife/connectome_workbench:1.4.2b,11528,8106521076
app-cortex-tissue-mapping,brainlife,average-template-generation-v1.0,docker://brainlife/connectome_workbench:1.4.2b,11528,8106521076
app-cortex-tissue-mapping,brainlife,average-template-generation-v1.1,docker://brainlife/connectome_workbench:1.4.2b,11528,8106521076
app-cortex-tissue-mapping,brainlife,convert-surface-datatype,docker://brainlife/fsl:5.0.9,11528,8106521076
app-cortex-tissue-mapping,brainlife,create-cortexmap-datatype-v1.0,docker://brainlife/connectome_workbench:1.5.0,11528,8106521076
app-cortex-tissue-mapping,brainlife,endpoints-v1.0,docker://brainlife/connectome_workbench:1.5.0,11528,8106521076
app-cortex-tissue-mapping,brainlife,gmd-v1.0,docker://brainlife/fsl:5.0.9,11528,8106521076
app-cortex-tissue-mapping,brainlife,gmd-v1.0,docker://brainlife/mrtrix3:3.0.0,11528,8106521076
app-cortex-tissue-mapping,brainlife,gmd-v1.0,docker://brainlife/connectome_workbench:1.4.2b,11528,8106521076
app-cortex-tissue-mapping,brainlife,gmd-v1.1,docker://brainlife/fsl:5.0.9,11528,8106521076
app-cortex-tissue-mapping,brainlife,gmd-v1.1,docker://brainlife/mrtrix3:3.0.0,11528,8106521076
app-cortex-tissue-mapping,brainlife,gmd-v1.1,docker://brainlife/connectome_workbench:1.5.0,11528,8106521076
app-cortex-tissue-mapping,brainlife,parc-average-template-generation,docker://brainlife/connectome_workbench:1.4.2b,11528,8106521076
app-cortex-tissue-mapping,brainlife,qmri-v1.0-nosnr,docker://brainlife/connectome_workbench:1.4.2b,11528,8106521076
app-cortex-tissue-mapping,brainlife,qmri-v1.0,docker://brainlife/connectome_workbench:1.4.2b,11528,8106521076
app-cortex-tissue-mapping,brainlife,qmri-v1.0,docker://brainlife/fsl:5.0.9,11528,8106521076
app-cortex-tissue-mapping,brainlife,qmri-v1.1-nosnr,docker://brainlife/connectome_workbench:1.5.0,11528,8106521076
app-cortex-tissue-mapping,brainlife,qmri-v1.1,docker://brainlife/connectome_workbench:1.5.0,11528,8106521076
app-cortex-tissue-mapping,brainlife,qmri-v1.1,docker://brainlife/fsl:5.0.9,11528,8106521076
app-cortex-tissue-mapping,brainlife,resample-parcellation-v1.0,docker://brainlife/connectome_workbench:1.4.2b,11528,8106521076
app-cortex-tissue-mapping,brainlife,resample-v1.0,docker://brainlife/connectome_workbench:1.4.2b,11528,8106521076
app-cortex-tissue-mapping,brainlife,t1-t2-ratio-v1.0-nosnr,docker://brainlife/connectome_workbench:1.4.2b,11528,8106521076
app-cortex-tissue-mapping,brainlife,t1-t2-ratio-v1.0,docker://brainlife/connectome_workbench:1.4.2b,11528,8106521076
app-cortex-tissue-mapping,brainlife,t1-t2-ratio-v1.0,docker://brainlife/fsl:5.0.9,11528,8106521076
app-cortex-tissue-mapping,brainlife,t1-t2-ratio-v1.1-nosnr,docker://brainlife/connectome_workbench:1.5.0,11528,8106521076
app-cortex-tissue-mapping,brainlife,t1-t2-ratio-v1.1,docker://brainlife/connectome_workbench:1.5.0,11528,8106521076
app-cortex-tissue-mapping,brainlife,t1-t2-ratio-v1.1,docker://brainlife/fsl:5.0.9,11528,8106521076
app-cortex-tissue-mapping,brainlife,v1.0,docker://brainlife/connectome_workbench,11528,8106521076
app-cortex-tissue-mapping,brainlife,v1.0,docker://brainlife/freesurfer_on_mcr:6.0.0,11528,8106521076
app-cortex-tissue-mapping,brainlife,v1.0,docker://brainlife/fsl:5.0.9,11528,8106521076
app-cortex-tissue-mapping,brainlife,v1.1,docker://brainlife/fsl:5.0.9,11528,8106521076
app-cortex-tissue-mapping,brainlife,v1.1,docker://brainlife/connectome_workbench:1.4.2b,11528,8106521076
app-cortex-tissue-mapping,brainlife,v1.2-nosnr,docker://brainlife/fsl:5.0.9,11528,8106521076
app-cortex-tissue-mapping,brainlife,v1.2-nosnr,docker://brainlife/connectome_workbench:1.4.2b,11528,8106521076
app-cortex-tissue-mapping,brainlife,v1.2-snr-input,docker://brainlife/fsl:5.0.9,11528,8106521076
app-cortex-tissue-mapping,brainlife,v1.2-snr-input,docker://brainlife/connectome_workbench:1.4.2b,11528,8106521076
app-cortex-tissue-mapping,brainlife,v1.2,docker://brainlife/fsl:5.0.9,11528,8106521076
app-cortex-tissue-mapping,brainlife,v1.2,docker://brainlife/connectome_workbench:1.4.2b,11528,8106521076
app-cortex-tissue-mapping,brainlife,v1.3-nosnr,docker://brainlife/fsl:5.0.9,11528,8106521076
app-cortex-tissue-mapping,brainlife,v1.3-nosnr,docker://brainlife/connectome_workbench:1.5.0,11528,8106521076
